nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,brasil_codigo,brasil,variavel_codigo,variavel,periodo,mes,secoes_e_atividades_industriais_cnae_2_0_codigo,secoes_e_atividades_industriais_cnae_2_0,periodo_numerico,data,base,fonte,codigo,grandes_categorias_economicas_codigo,grandes_categorias_economicas,ajuste_sazonal,serie
1,Brasil,30,Número-índice,9911981,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201405,maio 2014,129314,1 Indústria geral,201405,2014-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9618941,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201406,junho 2014,129314,1 Indústria geral,201406,2014-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9864937,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201407,julho 2014,129314,1 Indústria geral,201407,2014-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9906094,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201408,agosto 2014,129314,1 Indústria geral,201408,2014-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9919194,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201409,setembro 2014,129314,1 Indústria geral,201409,2014-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9928015,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201410,outubro 2014,129314,1 Indústria geral,201410,2014-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9853516,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201411,novembro 2014,129314,1 Indústria geral,201411,2014-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9559776,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201412,dezembro 2014,129314,1 Indústria geral,201412,2014-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9619230,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201501,janeiro 2015,129314,1 Indústria geral,201501,2015-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9547523,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201502,fevereiro 2015,129314,1 Indústria geral,201502,2015-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
